../STLFiles/Chest/Chest & back 20140902/MiddleChestV1.stl,69.066,67.188,69.276
../STLFiles/Chest/Chest & back 20140902/BatteryHolderRightV1.stl,82.7501,91.717,32.0837
../STLFiles/Chest/Chest & back 20140902/BottomChestV1.stl,72.54,65.082,109.158
../STLFiles/Chest/Chest & back 20140902/ChestRightV1.stl,63.0541,119.01,121.134
../STLFiles/Chest/Chest & back 20140902/InMLeftV1HollowV1.stl,53.922,70.6199,69.466
../STLFiles/Other Useful Parts/SupportV2.stl,98.6548,76.6139,52.2316
../STLFiles/Other Useful Parts/StandHolderV2.stl,61.7606,76.8058,48.5258
../STLFiles/Other Useful Parts/FingerTipMoldV3.stl,106.488,53.3203,44.3314
../STLFiles/Eyes Mechanism/InMoov-eyes-mechanism/EyeBallSupportLifeCamHDLeftV1.stl,33.8025,44.5977,15.1781
../STLFiles/Eyes Mechanism/InMoov-eyes-mechanism/EyeHingeV2.stl,75.3066,14.9946,2.98798
../STLFiles/Eyes Mechanism/InMoov-eyes-mechanism/EyeTo NoseV5.stl,21,28.1115,49.5023
../STLFiles/Eyes Mechanism/InMoov-eyes-mechanism/EyeBallSupportHerculeLeftV2.stl,36,44.5977,15.1759
../STLFiles/Eyes Mechanism/InMoov-eyes-mechanism/EyeSupportV4.stl,64.9995,75.0817,33.2715
../STLFiles/Eyes Mechanism/InMoov-eyes-mechanism/EyePlateLeftV1.stl,30.529,33.6963,13.4829
../STLFiles/Eyes Mechanism/InMoov-eyes-mechanism/EyeHingeCurveV1.stl,34.1457,31.8146,2.98785
../STLFiles/Eyes Mechanism/InMoov-eyes-mechanism/EyePlateRightV1.stl,30.529,33.6963,13.4829
../STLFiles/Eyes Mechanism/InMoov-eyes-mechanism/EyeBallSupportHerculeRightV2.stl,36,44.5977,15.1759
../STLFiles/Eyes Mechanism/InMoov-eyes-mechanism/2xEyeBallFullV2.stl,115.528,79.3533,12.4592
../STLFiles/Eyes Mechanism/InMoov-eyes-mechanism/EyeBallSupportLifeCamHDRightV1.stl,33.8025,44.5977,15.1781
../STLFiles/Stomach/Stomach/RollFrontLeftV1.stl,125.859,83.6925,62.8769
../STLFiles/Stomach/Stomach/TStomRotFrontV1.stl,88.7969,88.7969,48.6381
../STLFiles/Stomach/Stomach/TStoServoHolsterV2.stl,87.9337,115.77,34.3553
../STLFiles/Stomach/Stomach/DiskExternV2.stl,73.492,73.69,13.684
../STLFiles/Stomach/Stomach/TStoBackStandLeftV1.stl,113.519,111.94,25.2618
../STLFiles/Stomach/Stomach/TStoPistonRightV2.stl,53.808,104.604,109.668
../STLFiles/Stomach/Stomach/TStoBackStandRightV1.stl,113.552,111.94,25.2618
../STLFiles/Stomach/Stomach/StomGearV2.stl,94.0475,93.7802,91.3859
../STLFiles/Stomach/Stomach/TStomPotHolderv1.stl,50.7479,55.368,7.416
../STLFiles/Stomach/Stomach/TStomCovRightV2.stl,98.862,49.722,33.756
../STLFiles/Stomach/Stomach/TStoBackRightV1.stl,112.706,76.4254,23.3687
../STLFiles/Stomach/Stomach/TStoPistonLeftV2.stl,53.808,104.604,109.668
../STLFiles/Stomach/Stomach/DiskInternV3 .stl,68.117,68.117,2.0536
../STLFiles/Stomach/Stomach/StoGearAttachV1.stl,79.0667,79.0666,18.2167
../STLFiles/Stomach/Stomach/TStomRotBackV1.stl,88.8,88.794,54.93
../STLFiles/Stomach/Stomach/TStoBackLeftV1.stl,112.706,76.4254,23.3687
../STLFiles/Stomach/Stomach/TStomSpacerV1.stl,80.4614,71.3065,66.7547
../STLFiles/Stomach/Stomach/TStomCovLeftV2.stl,98.862,49.722,33.756
../STLFiles/Stomach/Stomach/DiskUnderV1.stl,111.693,111.505,18.5151
../STLFiles/Stomach/Stomach/RollBackRightV1.stl,120.646,97.3316,18.1629
../STLFiles/Stomach/Stomach/TStoFrontRightV1.stl,102.993,76.4254,23.3762
